country_name,country_code,indicator_name,indicator_code,category,year,value
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1516.13166666667
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,0.26072425
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1998,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,1.54995
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.375999979166667
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,1.48570481916667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,8.27825
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.938283072395283
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,3.39525
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.938283072395283
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.938283072395283
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.618056845
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,305.646604166667
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,43.0554283333334
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,2002.3897728437
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.938283072395283
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.304414666666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,0.418782916666667
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,1999,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.72482666666667
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.485394095
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,8.27850416666666
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.08270508132602
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,3.47205
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.08270508132602
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.08270508132602
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.660930833333333
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,365.398560833333
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,44.941605
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,2002.40340735354
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.08270508132602
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.306751583333333
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,0.6252185
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2000,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.9334425
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.548839955
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,8.27706833333333
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.11653308564462
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,3.973
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.11653308564462
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.11653308564462
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,0.694655
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.11653308564462
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,47.1864141666667
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,2002.40491037037
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.11653308564462
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,0.708983174066667
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,0.306681666666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.22558808333333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2001,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.8405625
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.57034283416667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,8.2769575
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.05755899623965
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,4.49966666666667
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.05755899623965
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.05755899623965
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,0.667223333333333
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.05755899623965
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,48.6103191666667
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,2002.37270286683
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.05755899623965
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,0.708999833333333
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,0.303914251666667
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.50722641666667
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2002,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,1.54191416666667
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,1.4010145475
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,8.27703666666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.88404792718493
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,5.850875
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.88404792718493
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.88404792718493
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.6124725
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.88404792718493
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,46.5832841666667
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.88404792718493
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.298011521083333
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,1.50088520858333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2003,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1.3597525
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1.301281595
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,8.27680083333333
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.803921647747618
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,6.19624166666666
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.803921647747618
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.803921647747618
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.54618
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.803921647747618
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,45.3164666666666
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1453.41666666667
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.803921647747618
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.2947
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1.42553725
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2004,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1.30947333333333
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.376
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1.21140513416667
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,8.19431666666667
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.803800192161442
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,5.77883333333333
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.803800192161442
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.803800192161442
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.549998333333333
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.803800192161442
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,44.099975
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1472.0
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.803800192161442
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.709
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.292
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1507.5
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,0.3845
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,3.64
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,3.75
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1.34358310833333
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2005,1.0
United Arab Emirates,ARE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2006,3.6725
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2006,1.3279734405
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,exchange_rate,2006,0.376
